view_name,column_name,ordinal_position,data_type
Sales_v_Price_Adjustment_Customer_Address,Price_Adjustment_Key,3,int
Sales_v_Price_Adjustment_Customer_Address,Customer_No,4,int
Sales_v_Price_Adjustment_Customer_Address,Customer_Address_No,5,int
Sales_v_Price_Adjustment_Customer_Address,Add_Date,6,datetime
Sales_v_Price_Adjustment_Customer_Address,Add_By,7,int
Sales_v_Price_Adjustment_Type,PCN,1,int
Sales_v_Price_Adjustment_Type,Price_Adjustment_Type_Key,2,int
Sales_v_Price_Adjustment_Type,Price_Adjustment_Type,3,str
Sales_v_Price_Adjustment_Type,Active,4,int
Sales_v_Price_Adjustment_Type,Sort_Order,5,int
Sales_v_Price_Adjustment_Type,Surcharge_Formula,6,str
Sales_v_Price_Adjustment_Type,Automatic,7,int
Sales_v_Price_Adjustment_Type,Manual,8,int
Sales_v_Price_Adjustment_Type,Retroactive,9,int
Sales_v_Price_Adjustment_Type,Invoice_Weight,10,int
Sales_v_Price_Adjustment_Type,Order_Total_Discount,11,int
Sales_v_Price_Adjustment_Type,Invoice_Quantity_Use,12,int
Sales_v_Price_Adjustment_Type,Invoice_First_Shipment,13,int
Sales_v_Price_Adjustment_Type,Clause_Code,14,str
Sales_v_Price_Adjustment_Type,Item_Tax_Key,15,int
Sales_v_Price_Adjustment_Type,Percentage_Required,16,int
Sales_v_Price_Adjustment_Type,Order_Line_Group_Discount,17,int
Sales_v_Price_Adjustment_Type,Level_2_Price_Adjustment,18,int
Sales_v_Price_Adjustment_Type_Customer,PCN,1,int
Sales_v_Price_Adjustment_Type_Customer,Price_Adjustment_Type_Key,2,int
Sales_v_Price_Adjustment_Type_Customer,Customer_No,3,int
Sales_v_Price_Adjustment_Type_PO,PCN,1,int
Sales_v_Price_Adjustment_Type_PO,Price_Adjustment_Type_Key,2,int
Sales_v_Price_Adjustment_Type_PO,PO_Key,3,int
Sales_v_Price_Adjustment_Type_PO,Effective_Date,4,datetime
Sales_v_Price_Change,PCN,1,int
Sales_v_Price_Change,Price_Key,2,int
Sales_v_Price_Change,Change_Key,3,int
Sales_v_Price_Change,Change_Date,4,datetime
Sales_v_Price_Change,Change_By,5,int
Sales_v_Price_Change,PO_Line_Key,6,int
Sales_v_Price_Change,Effective_Date,7,datetime
Sales_v_Price_Change,Breakpoint_Quantity,8,float
Sales_v_Price_Change,Lot_Quantity,9,float
Sales_v_Price_Change,Ship_To,10,int
Sales_v_Price_Change,Container_Type,11,str
Sales_v_Price_Change,Part_Status,12,str
Sales_v_Price_Change,Price,13,float
Sales_v_Price_Change,Note,14,str
Sales_v_Price_Change,Active,15,int
Sales_v_Price_Change,Expiration_Date,16,datetime
Sales_v_Price_Change,Unit,17,str
Sales_v_Price_Change,Next_Shipment,18,int
Sales_v_Price_Change,Shipment_Price,19,float
Sales_v_Price_Change,Shipment_Price_Label,20,str
Sales_v_Price_Change,Shipment_Price_Account,21,str
Sales_v_Price_Change,Primary_Price,22,int
Sales_v_Price_Change,Total_Shipped,23,int
Sales_v_Price_Change,Previous_Change_Key_d,24,int
Sales_v_Price_Change,Price_In_Effect,25,int
Sales_v_Price_Change,Price_In_Effect_Basis,26,float
Sales_v_Price_Change,Price_In_Effect_Actual,27,float
Sales_v_Price_Change,Currency_Key,28,int
Sales_v_Price_Change_Reason,PCN,1,int
Sales_v_Price_Change_Reason,Price_Change_Reason_Key,2,int
Sales_v_Price_Change_Reason,Price_Change_Reason,3,str
Sales_v_Price_Change_Reason,Active,4,int
Sales_v_Price_Charge,PCN,1,int
Sales_v_Price_Charge,Price_Key,2,int
Sales_v_Price_Charge,Charge_Key,3,int
Sales_v_Price_Charge,Charge_Amount,4,str
Sales_v_Price_Charge,Test_Type_Key,5,int
Sales_v_Price_Charge,Quantity,6,int
Sales_v_Price_Charge,Included,7,int
Sales_v_Price_Charge,Note,8,str
Sales_v_Price_Charge,Add_By,9,int
Sales_v_Price_Charge,Add_Date,10,datetime
Sales_v_Price_Charge,Update_By,11,int
Sales_v_Price_Charge,Update_Date,12,datetime
Sales_v_Price_Charge_Change,PCN,1,int
Sales_v_Price_Charge_Change,Price_Key,2,int
Sales_v_Price_Charge_Change,Charge_Key,3,int
Sales_v_Price_Charge_Change,Change_Key,4,int
Sales_v_Price_Charge_Change,Change_Date,5,datetime
Sales_v_Price_Charge_Change,Change_By,6,int
Sales_v_Price_Charge_Change,Charge_Amount,7,str
Sales_v_Price_Charge_Change,Test_Type_Key,8,int
Sales_v_Price_Charge_Change,Quantity,9,int
Sales_v_Price_Charge_Change,Included,10,int
Sales_v_Price_Charge_Change,Note,11,str
Sales_v_Price_Component,PCN,1,int
Sales_v_Price_Component,Price_Key,2,int
Sales_v_Price_Component,Price_Component_Key,3,int
Sales_v_Price_Component,Price_Type_Key,4,int
Sales_v_Price_Component,Container_Type,5,str
Sales_v_Price_Component,Price,6,float
Sales_v_Price_Component,Label,7,str
Sales_v_Price_Component,Account_No,8,str
Sales_v_Price_Component,Use_Part,9,int
Sales_v_Price_Component,Invoice_Separate,10,int
Sales_v_Price_Component,Invoice_Suppress,11,int
Sales_v_Price_Component,Master_Unit_Type_Key,12,int
Sales_v_Price_Element,PCN,1,int
Sales_v_Price_Element,Price_Element_Key,2,int
Sales_v_Price_Element,Price_Element,3,str
Sales_v_Price_Element,Price,4,float
Sales_v_Price_Element,Fixed_Price,5,int
Sales_v_Price_Element,Unit_Key,6,int
Sales_v_Price_Element,Account_Key,7,int
Sales_v_Price_Element,Active,8,int
Sales_v_Price_Element,Sort_Order,9,int
Sales_v_Price_Element,Note,10,str
Sales_v_Price_Element_Detail,PCN,1,int
Sales_v_Price_Element_Detail,Price_Element_Detail_Key,2,int
Sales_v_Price_Element_Detail,Price_Key,3,int
Sales_v_Price_Element_Detail,Price_Element_Key,4,int
Sales_v_Price_Element_Detail,Quantity,5,float
Sales_v_Price_Element_Detail,Price,6,float
Sales_v_Price_Element_Log,PCN,1,int
Sales_v_Price_Element_Log,Price_Element_Log_Key,2,int
Sales_v_Price_Element_Log,Effective_Date,3,datetime
Sales_v_Price_Element_Log,Generation_Date,4,datetime
Sales_v_Price_Element_Log,Add_By,5,int
Sales_v_Price_Element_Log,Add_Date,6,datetime
Sales_v_Price_Index,PCN,1,int
Sales_v_Price_Index,Price_Index_Key,2,int
Sales_v_Price_Index,Price_Index,3,str
Sales_v_Price_Index,Add_By,4,int
Sales_v_Price_Index,Add_Date,5,datetime
Sales_v_Price_Index,Sort_Order,6,int
Sales_v_Price_Index_Formula,PCN,1,int
Sales_v_Price_Index_Formula,Price_Index_Formula_Key,2,int
Sales_v_Price_Index_Formula,Price_Index_Formula_Name,3,str
Sales_v_Price_Index_Formula,Formula,4,str
Sales_v_Price_Index_Formula,Active,5,int
Sales_v_Price_Index_Generate_Log,PCN,1,int
Sales_v_Price_Index_Generate_Log,Generate_Log_Key,2,int
Sales_v_Price_Index_Generate_Log,Generated_By,3,int
Sales_v_Price_Index_Generate_Log,Generate_Date,4,datetime
Sales_v_Price_Index_Generate_Log,Customer_No,5,int
Sales_v_Price_Index_Generate_Log,Update_Open_Orders,6,int
Sales_v_Price_Index_Generate_Log,Effective_Date,7,datetime
Sales_v_Price_Index_Generate_Log,Expiration_Date,8,datetime
Sales_v_Price_Index_Generate_Log_PO_Line,PCN,1,int
Sales_v_Price_Index_Generate_Log_PO_Line,Generate_Log_PO_Line_Key,2,int
Sales_v_Price_Index_Generate_Log_PO_Line,Generate_Log_Key,3,int
Sales_v_Price_Index_Generate_Log_PO_Line,PO_Line_Key,4,int
Sales_v_Price_Index_Generate_Log_Price,PCN,1,int
Sales_v_Price_Index_Generate_Log_Price,Generate_Log_Price_Key,2,int
Sales_v_Price_Index_Generate_Log_Price,Generate_Log_Key,3,int
Sales_v_Price_Index_Generate_Log_Price,Price_Key,4,int
Sales_v_Price_Index_Price,PCN,1,int
Sales_v_Price_Index_Price,Price_Index_Price_Key,2,int
Sales_v_Price_Index_Price,Price_Index_Key,3,int
Sales_v_Price_Index_Price,Price,4,float
Sales_v_Price_Index_Price,Effective_Date,5,datetime
Sales_v_Price_Index_Price,Add_By,6,int
Sales_v_Price_Index_Price,Add_Date,7,datetime
Sales_v_Price_Index_Price,Update_By,8,int
Sales_v_Price_Index_Price,Update_Date,9,datetime
Sales_v_Price_Point,PCN,1,int
Sales_v_Price_Point,Part_Group_Key,2,int
Sales_v_Price_Point,Quantity,3,int
Sales_v_Price_Point,Plus,4,int
Sales_v_Price_Point,Minus,5,int
Sales_v_Price_Source,Price_Source_Key,1,int
Sales_v_Price_Source,Price_Source,2,str
Sales_v_Price_Source,Catalog_Price,3,int
Sales_v_Price_Source,Sort_Order,4,int
Sales_v_Price_Source,Last_Paid,5,int
Sales_v_Price_Source,Mix_And_Match,6,int
Sales_v_Price_Type,PCN,1,int
Sales_v_Price_Type,Price_Type_Key,2,int
Sales_v_Price_Type,Price_Type,3,str
Sales_v_Price_Type,Price_Type_Config_Key,4,int
Sales_v_Price_Type,System_Maintained,5,int
Sales_v_Price_Type,Tax,6,int
Sales_v_Price_Type,Clause_Code,7,str
Sales_v_Price_Type,Item_Tax_Key,8,int
Sales_v_Price_Type,Default_Price,9,float
Sales_v_Price_Type,Default_Label,10,str
Sales_v_Price_Type,Default_Account_Key,11,int
Sales_v_Price_Type,Default_Base_Key,12,int
Sales_v_Price_Type,Price_Index_Formula,13,str
Sales_v_Price_Type,Grouped_Invoice_Line,14,int
Sales_v_Price_Type_Config,Price_Type_Config_Key,1,int
Sales_v_Price_Type_Config,Price_Type_Config,2,str
Sales_v_Price_Type_Config,Per_Container,3,int
Sales_v_Price_Type_Config,Per_Master_Unit,4,int
Sales_v_Pricing_Module,PCN,1,int
Sales_v_Pricing_Module,Pricing_Module_Key,2,int
Sales_v_Pricing_Module,Pricing_Module,3,str
Sales_v_Pricing_Module,Title,4,str
Sales_v_Pricing_Module,Section_No,5,int
Sales_v_Pricing_Module,Sort_Order,6,int
Sales_v_Pricing_Module,Note,7,str
Sales_v_Pricing_Module,Type,8,str
Sales_v_Pricing_Module,SP,9,str
Sales_v_Pricing_Module,Table_Name,10,str
Sales_v_Pricing_Module,Multiplier,11,float
Sales_v_Pricing_Module,Zero_If_Min,12,int
Sales_v_Pricing_Module_Conditional_Formula,PCN,1,int
Sales_v_Pricing_Module_Conditional_Formula,Pricing_Module_Key,2,int
Sales_v_Pricing_Module_Conditional_Formula,Conditional_Formula_Key,3,int
Sales_v_Prime_Contract_Type,PCN,1,int
Sales_v_Prime_Contract_Type,Prime_Contract_Type_Key,2,int
Sales_v_Prime_Contract_Type,Prime_Contract_Type,3,str
Sales_v_Priority,PCN,1,int
Sales_v_Priority,Priority_Key,2,int
Sales_v_Priority,Priority,3,str
Sales_v_Procurement_Type,PCN,1,int
Sales_v_Procurement_Type,Procurement_Type_Key,2,int
Sales_v_Procurement_Type,Procurement_Type,3,str
Sales_v_Product_Destination,PCN,1,int
Sales_v_Product_Destination,Product_Destination_Key,2,int
Sales_v_Product_Destination,Product_Destination,3,str
Sales_v_Product_Destination,Foreign_Country,4,int
Sales_v_Profit_Point,PCN,1,int
Sales_v_Profit_Point,Profit_Point_Key,2,int
Sales_v_Profit_Point,Profit_Point,3,float
Sales_v_Question,Plexus_Customer_No,1,int
Sales_v_Question,Question_Key,2,int
Sales_v_Question,Question,3,str
Sales_v_Question,Input_Type,4,str
Sales_v_Question,Sort_Order,5,int
Sales_v_Question,Permission_Key,6,int
Sales_v_Quote,Plexus_Customer_No,1,int
Sales_v_Quote,Quote_Key,2,int
Sales_v_Quote,Quote_No,3,int
Sales_v_Quote,Title,4,str
Sales_v_Quote,Description,5,str
Sales_v_Quote,RFQ_No,6,str
Sales_v_Quote,RFQ_Date,7,datetime
Sales_v_Quote,RFQ_Issue_Date,8,datetime
Sales_v_Quote,Quote_Due_Date,9,datetime
Sales_v_Quote,Quote_Date,10,datetime
Sales_v_Quote,Customer_No,11,int
Sales_v_Quote,Customer_Address_No,12,int
Sales_v_Quote,Note,13,str
Sales_v_Quote,Quote_Status_Key,14,int
Sales_v_Quote,Quote_Status_Note,15,str
Sales_v_Quote,Quote_Type_Key,16,int
Sales_v_Quote,Quoted_By,17,int
Sales_v_Quote,Inside_Commission,18,float
Sales_v_Quote,Outside_Sales,19,int
Sales_v_Quote,Outside_Commission,20,float
Sales_v_Quote,Add_By,21,int
Sales_v_Quote,Add_Date,22,datetime
Sales_v_Quote,Update_By,23,int
Sales_v_Quote,Update_Date,24,datetime
Sales_v_Quote,Approved_By,25,int
Sales_v_Quote,Approved_Date,26,datetime
Sales_v_Quote,Quote_Result_Key,27,int
Sales_v_Quote,Result_Date,28,datetime
Sales_v_Quote,Result_Note,29,str
Sales_v_Quote,Application,30,str
Sales_v_Quote,Timing,31,str
Sales_v_Quote,Delivery_Date,32,datetime
Sales_v_Quote,Customer_PO_No,33,str
Sales_v_Quote,Customer_PO_Date,34,datetime
Sales_v_Quote,Ship_Via_Key,35,int
Sales_v_Quote,Quote_Note,36,str
Sales_v_Quote,Quote_Note_2,37,str
Sales_v_Quote,Stock_Type,38,str
Sales_v_Quote,Desirability_Key,39,int
Sales_v_Quote,Difficulty_Key,40,int
Sales_v_Quote,Difficulty_Note,41,str
Sales_v_Quote,Delivery_Method_Key,42,int
Sales_v_Quote,Estimate_Due_Date,43,datetime
Sales_v_Quote,Estimate_Due_By,44,int
Sales_v_Quote,Estimate_Complete_Date,45,datetime
Sales_v_Quote,Estimate_Complete_By,46,int
Sales_v_Quote,Estimator,47,int
Sales_v_Quote,Delivery_FA_Pieces,48,int
Sales_v_Quote,Delivery_FA_Weeks,49,int
Sales_v_Quote,Production_FA,50,str
Sales_v_Quote,Quote_Page,51,int
Sales_v_Quote,Quote_Of,52,int
Sales_v_Quote,FOB,53,str
Sales_v_Quote,FOB_Customer_Address_No,54,int
Sales_v_Quote,Estimate_Optimum_Quantity,55,int
Sales_v_Quote,Estimate_Unit_Cost,56,float
Sales_v_Quote,Estimate_Unit_Material_Cost,57,float
Sales_v_Quote,Estimate_RDR_Cost,58,float
Sales_v_Quote,Expected_Order_Date,59,datetime
Sales_v_Quote,Expected_Ship_Date,60,datetime
Sales_v_Quote,Probability_Key,61,int
Sales_v_Quote,MultiYear_Pricing,62,int
Sales_v_Quote,Starting_Year,63,int
Sales_v_Quote,Checklist_No,64,int
Sales_v_Quote,Alt_Quote_No,65,str
Sales_v_Quote,Engineer,66,int
Sales_v_Quote,Revision,67,int
Sales_v_Quote,First_Escalation_Year_To_Print,68,int
Sales_v_Quote,Review_Date,69,datetime
Sales_v_Quote,Review_By,70,int
Sales_v_Quote,Open_Changes,71,int
Sales_v_Quote,From_Quote_Key,72,int
Sales_v_Quote,Quote_Group_Key,73,int
Sales_v_Quote,Production_FA_Material_Wait,74,int
Sales_v_Quote,Supplier_Quotes_Received_Date,75,datetime
Sales_v_Quote,Supplier_Quotes_Received_By,76,int
Sales_v_Quote,Pricing_Complete_Date,77,datetime
Sales_v_Quote,Pricing_Complete_By,78,int
Sales_v_Quote,Workflow_Doc_Key,79,int
Sales_v_Quote,Quote_Part_Key,80,int
Sales_v_Quote,Reported,81,int
Sales_v_Quote,Sales_Coordinator,82,int
Sales_v_Quote,Checked_Out_Date,83,datetime
Sales_v_Quote,Checked_Out_By,84,int
Sales_v_Quote,Terms_Key,85,int
Sales_v_Quote,Special,86,int
Sales_v_Quote,PO_Type_Key,87,int
Sales_v_Quote,Ship_To_Customer_Address_No,88,int
Sales_v_Quote,Ship_From_Customer_Address_No,89,int
Sales_v_Quote,Ship_From_Building_Key,90,int
Sales_v_Quote,Expiration_Days,91,int
Sales_v_Quote,Freight_Terms_Key,92,int
Sales_v_Quote,Building_Key,93,int
Sales_v_Quote,Quote_Group_No,94,str
Sales_v_Quote,Prototype_Terms_Key,95,int
Sales_v_Quote,Tooling_Terms_Key,96,int
Sales_v_Quote,Revision_Date,97,datetime
Sales_v_Quote,Quote_Disposition_Key,98,int
Sales_v_Quote,Shift_Cycle_Key,99,int
Sales_v_Quote,Part_Group_Key,100,int
Sales_v_Quote,Market_Key,101,int
Sales_v_Quote,Program_Key,102,int
Sales_v_Quote,Automotive_Program_Key,103,int
Sales_v_Quote,Opportunity_Type_Key,104,int
Sales_v_Quote,Region_Key,105,int
Sales_v_Quote,Target_PCN,106,int
Sales_v_Quote,RD_Project_Key,107,int
Sales_v_Quote,Catalog_Key,108,int
Sales_v_Quote,OEM_Key,109,int
Sales_v_Quote,Quote_Design_Responsibility_Key,110,int
Sales_v_Quote,Quote_Risk_Key,111,int
Sales_v_Quote_Activity,PCN,1,int
Sales_v_Quote_Activity,Quote_Activity_Key,2,int
Sales_v_Quote_Activity,Quote_Key,3,int
Sales_v_Quote_Activity,Activity_No,4,int
Sales_v_Quote_Approval,PCN,1,int
Sales_v_Quote_Approval,Quote_Key,2,int
Sales_v_Quote_Approval,Role_Key,3,int
Sales_v_Quote_Approval,Approval_By,4,int
Sales_v_Quote_Approval,Approval_Date,5,datetime
Sales_v_Quote_Approval,Status_Key,6,int
Sales_v_Quote_Approval,Note,7,str
Sales_v_Quote_Approval,Quote_Approval_Key,8,int
Sales_v_Quote_Approval_Status,PCN,1,int
Sales_v_Quote_Approval_Status,Status_Key,2,int
Sales_v_Quote_Approval_Status,Status,3,str
Sales_v_Quote_Approval_Status,Approved,4,int
Sales_v_Quote_Approval_Status,Description,5,str
Sales_v_Quote_Charge,PCN,1,int
Sales_v_Quote_Charge,Quote_Charge_Key,2,int
Sales_v_Quote_Charge,Quote_Key,3,int
Sales_v_Quote_Charge,Charge_Key,4,int
Sales_v_Quote_Charge,Charge_Amount,5,float
Sales_v_Quote_Charge,Quantity,6,float
Sales_v_Quote_Charge,Included,7,int
Sales_v_Quote_Charge,Note,8,str
Sales_v_Quote_Clause,Plexus_Customer_No,1,int
Sales_v_Quote_Clause,Quote_Key,2,int
Sales_v_Quote_Clause,Clause_Key,3,int
Sales_v_Quote_Clause,Sort_Order,4,int
Sales_v_Quote_Constant,PCN,1,int
Sales_v_Quote_Constant,Quote_Constant_Key,2,int
Sales_v_Quote_Constant,Constant,3,str
Sales_v_Quote_Constant,Sort_Order,4,int
Sales_v_Quote_Constant,Display_Factor,5,float
Sales_v_Quote_Constant,Display_Prefix,6,str
Sales_v_Quote_Constant,Display_Suffix,7,str
Sales_v_Quote_Constant_Default,PCN,1,int
Sales_v_Quote_Constant_Default,Quote_Constant_Default_Key,2,int
Sales_v_Quote_Constant_Default,Quote_Constant_Key,3,int
Sales_v_Quote_Constant_Default,Quote_Year,4,int
Sales_v_Quote_Constant_Default,Region_Key,5,int
Sales_v_Quote_Constant_Default,Constant_Value,6,float
Sales_v_Quote_Constant_Default,Escalation_Rate,7,float
Sales_v_Quote_Constant_Default,Currency_Key,8,int
Sales_v_Quote_Constant_Default,Opportunity_Type_Key,9,int
Sales_v_Quote_Constant_Default,Workcenter_Key,10,int
Sales_v_Quote_Constant_Default,Customer_No,11,int
Sales_v_Quote_Constant_Default,Setup_Cost,12,float
Sales_v_Quote_Contact,PCN,1,int
Sales_v_Quote_Contact,Contact_No,2,int
Sales_v_Quote_Contact,Quote_Key,3,int
Sales_v_Quote_Cost,PCN,1,int
Sales_v_Quote_Cost,Quote_Key,2,int
Sales_v_Quote_Cost,Quote_Part_Key,3,int
Sales_v_Quote_Cost,Quote_Price_Key,4,int
Sales_v_Quote_Cost,Quote_Cost_Key,5,int
Sales_v_Quote_Cost,Supplier_No,6,int
Sales_v_Quote_Cost,Description,7,str
Sales_v_Quote_Cost,Quote_Cost_Type_Key,8,int
Sales_v_Quote_Cost,Note,9,str
Sales_v_Quote_Cost,Budget_Amount,10,float
Sales_v_Quote_Cost,PO_Amount,11,float
Sales_v_Quote_Cost,Amount_Paid,12,float
Sales_v_Quote_Cost,Supplier_Quote_Date,13,datetime
Sales_v_Quote_Cost,Weight,14,float
Sales_v_Quote_Cost,Base_Index,15,float
Sales_v_Quote_Cost,Base_Price,16,float
Sales_v_Quote_Cost,Surcharge,17,float
Sales_v_Quote_Cost,Part_Key,18,int
Sales_v_Quote_Cost,Quantity,19,float
Sales_v_Quote_Cost,Usage_Percentage,20,float
Sales_v_Quote_Cost,Line_Item_Key,21,int
Sales_v_Quote_Cost,Unit,22,str
Sales_v_Quote_Cost,Expiration_Date,23,datetime
Sales_v_Quote_Cost,Quote_Cost_Status_Key,24,int
Sales_v_Quote_Cost,Workcenter_Key,25,int
Sales_v_Quote_Cost,Operation_No,26,int
Sales_v_Quote_Cost,Operation_Key,27,int
Sales_v_Quote_Cost,Labor_Cost,28,float
Sales_v_Quote_Cost,Production_Rate,29,float
Sales_v_Quote_Cost,Crew_Size,30,float
Sales_v_Quote_Cost,Item_Key,31,int
Sales_v_Quote_Cost,Precut_Material,32,int
Sales_v_Quote_Cost,Giveback,33,int
Sales_v_Quote_Cost,Material_Note,34,str
Sales_v_Quote_Cost_Component_Type,PCN,1,int
Sales_v_Quote_Cost_Component_Type,Quote_Cost_Component_Type_Key,2,int
Sales_v_Quote_Cost_Component_Type,Quote_Cost_Component_Type,3,str
Sales_v_Quote_Cost_Component_Type,Quote_Cost_Type_Key,4,int
Sales_v_Quote_Cost_Component_Type,Sort_Order,5,int
Sales_v_Quote_Cost_Element,PCN,1,int
Sales_v_Quote_Cost_Element,Quote_Cost_Element_Key,2,int
Sales_v_Quote_Cost_Element,Name,3,str
Sales_v_Quote_Cost_Element,Active,4,int
Sales_v_Quote_Cost_Element,Fixed_Cost,5,int
Sales_v_Quote_Cost_Element_Default,PCN,1,int
Sales_v_Quote_Cost_Element_Default,Quote_Cost_Element_Default_Key,2,int
Sales_v_Quote_Cost_Element_Default,Quote_Cost_Element_Key,3,int
Sales_v_Quote_Cost_Element_Default,Workcenter_Key,4,int
Sales_v_Quote_Cost_Element_Default,Region_Key,5,int
Sales_v_Quote_Cost_Element_Default,Currency_Key,6,int
Sales_v_Quote_Cost_Element_Default,Default_Cost,7,float
Sales_v_Quote_Cost_Element_Default,Escalation_Rate,8,float
Sales_v_Quote_Cost_Other,PCN,1,int
Sales_v_Quote_Cost_Other,Quote_Key,2,int
Sales_v_Quote_Cost_Other,Quote_Cost_Other_Key,3,int
Sales_v_Quote_Cost_Other,Quote_Cost_Type_Key,4,int
Sales_v_Quote_Cost_Other,Description,5,str
Sales_v_Quote_Cost_Other,Cost_Expected,6,float
Sales_v_Quote_Cost_Other,Cost_Used,7,float
Sales_v_Quote_Cost_Other,Sale_Price,8,float
Sales_v_Quote_Cost_Other,Quantity,9,float
Sales_v_Quote_Cost_Other,Utilization,10,float
Sales_v_Quote_Cost_Other,Duration,11,float
Sales_v_Quote_Cost_Other,Calc_Override,12,int
Sales_v_Quote_Cost_Other,Accounting_Job_Key,13,int
Sales_v_Quote_Cost_Other,Part_Rate_Include,14,int
Sales_v_Quote_Cost_Other,Region_Key,15,int
Sales_v_Quote_Cost_Other,Lead_Time,16,float
Sales_v_Quote_Cost_Other,Lead_Time_Unit_Key,17,int
Sales_v_Quote_Cost_Other,Markup,18,float
Sales_v_Quote_Cost_Other_Component,PCN,1,int
Sales_v_Quote_Cost_Other_Component,Quote_Cost_Other_Key,2,int
Sales_v_Quote_Cost_Other_Component,Quote_Cost_Other_Component_Key,3,int
Sales_v_Quote_Cost_Other_Component,Quote_Cost_Component_Type_Key,4,int
Sales_v_Quote_Cost_Other_Component,Description,5,str
Sales_v_Quote_Cost_Other_Component,Cost,6,float
Sales_v_Quote_Cost_Other_Component,Accounting_Job_Key,7,int
Sales_v_Quote_Cost_Other_Component,Sales,8,float
Sales_v_Quote_Cost_Other_Component,Accounting_Job_PCN,9,int
Sales_v_Quote_Cost_Other_Component,Region_Key,10,int
Sales_v_Quote_Cost_Other_Component,Equipment_Key,11,int
Sales_v_Quote_Cost_Status,PCN,1,int
Sales_v_Quote_Cost_Status,Quote_Cost_Status_Key,2,int
Sales_v_Quote_Cost_Status,Quote_Cost_Status,3,str
Sales_v_Quote_Cost_Status,Color,4,str
Sales_v_Quote_Cost_Status,Sort_Order,5,int
Sales_v_Quote_Cost_Status,Pending,6,int
Sales_v_Quote_Cost_Status,Requested,7,int
Sales_v_Quote_Cost_Status,Responded,8,int
Sales_v_Quote_Cost_Subtype,PCN,1,int
Sales_v_Quote_Cost_Subtype,Quote_Cost_Subtype_Key,2,int
Sales_v_Quote_Cost_Subtype,Quote_Cost_Subtype,3,str
Sales_v_Quote_Cost_Summary,PCN,1,int
Sales_v_Quote_Cost_Summary,Quote_Cost_Summary_Key,2,int
Sales_v_Quote_Cost_Summary,Current_Scrap_Percentage,3,float
Sales_v_Quote_Cost_Summary,Current_Scrap_Effective_Date,4,datetime
Sales_v_Quote_Cost_Summary,Previous_Scrap_Percentage,5,float
Sales_v_Quote_Cost_Summary,Current_SG_AND_A_Percentage,6,float
Sales_v_Quote_Cost_Summary,Current_SG_AND_A_Effective_Date,7,datetime
Sales_v_Quote_Cost_Summary,Previous_SG_AND_A_Percentage,8,float
Sales_v_Quote_Cost_Type,PCN,1,int
Sales_v_Quote_Cost_Type,Quote_Cost_Type_Key,2,int
Sales_v_Quote_Cost_Type,Quote_Cost_Subtype_Key,3,int
Sales_v_Quote_Cost_Type,Quote_Cost_Type,4,str
Sales_v_Quote_Cost_Type,Tooling,5,int
Sales_v_Quote_Cost_Type,Material,6,int
Sales_v_Quote_Cost_Type,Default_Value,7,float
Sales_v_Quote_Cost_Type,Cost_Other_Auto_Add,8,int
Sales_v_Quote_Cost_Type,Quantity_Calc_Method,9,str
Sales_v_Quote_Cost_Type,Head_Count,10,int
Sales_v_Quote_Cost_Type,Standard_Cost_Include,11,int
Sales_v_Quote_Cost_Type,Currency_Key,12,int
Sales_v_Quote_Cost_Type,Region_Key,13,int
Sales_v_Quote_Cost_Type_Rate,PCN,1,int
Sales_v_Quote_Cost_Type_Rate,Quote_Cost_Type_Rate_Key,2,int
Sales_v_Quote_Cost_Type_Rate,Quote_Year,3,int
Sales_v_Quote_Cost_Type_Rate,Cost_Type_Key,4,int
Sales_v_Quote_Cost_Type_Rate,Quote_Rate,5,float
Sales_v_Quote_Cost_Type_Rate,Iteration_Attribute_Allowed_Value,6,str
Sales_v_Quote_Currency,PCN,1,int
Sales_v_Quote_Currency,Quote_Key,2,int
Sales_v_Quote_Currency,Currency_Key,3,int
Sales_v_Quote_Currency,Exchange_Rate,4,float
Sales_v_Quote_Currency,Quoted_Currency,5,int
Sales_v_Quote_Currency,Quote_Currency_Key,6,int
Sales_v_Quote_Customer_Program,PCN,1,int
Sales_v_Quote_Customer_Program,Quote_Customer_Program_Key,2,int
Sales_v_Quote_Customer_Program,Quote_Key,3,int
Sales_v_Quote_Customer_Program,Cust_Prog_Key,4,int
Sales_v_Quote_Delivery_Method,PCN,1,int
Sales_v_Quote_Delivery_Method,Delivery_Method_Key,2,int
Sales_v_Quote_Delivery_Method,Delivery_Method,3,str
Sales_v_Quote_Desirability,PCN,1,int
Sales_v_Quote_Desirability,Desirability_Key,2,int
Sales_v_Quote_Desirability,Desirability,3,str
Sales_v_Quote_Difficulty,PCN,1,int
Sales_v_Quote_Difficulty,Difficulty_Key,2,int
Sales_v_Quote_Difficulty,Difficulty,3,str
Sales_v_Quote_Difficulty,Tool_Sharpening_Frequency,4,int
Sales_v_Quote_Difficulty,Tool_Maintenance_Time,5,float
Sales_v_Quote_Difficulty,Tool_Maintenance_Cost,6,float
Sales_v_Quote_Difficulty,Tool_Replacement_Cost,7,float
Sales_v_Quote_Difficulty,Tool_Replacement_Count,8,int
Sales_v_Quote_Disposition,PCN,1,int
Sales_v_Quote_Disposition,Quote_Disposition_Key,2,int
Sales_v_Quote_Disposition,Quote_Disposition,3,str
